job_id,title,company,location,date_posted,link
a630be2a79e1c25f,FP&A Analyst-Reporting and Compliance (100%),MDPI Switzerland,"4052 Basel, BS",,https://ch.indeed.com/rc/clk?jk=a630be2a79e1c25f&bb=IIT-424uWMjZgUBy4ZYxGWuCGLCgygAoxQwP9ZF7YbWMCASo-Z_-UuGhbjxTfGOq_S1Mo9BbapHnLQ7HbvRRTWPuGP2ZcrS_P88ZQXVJIuvFjLztlzpZ49XP2Q4OJIhJl9-1z06b6mf_QSMW1fvTCw%3D%3D&xkcb=SoD167M3t_-qd1T4Fh0BbzkdCdPP&fccid=cbb418f324e96f66&vjs=3
199c9d366637599c,Operational Analyst/in 80 - 100%,Vista Klinik,"4051 Basel, BS",,https://ch.indeed.com/rc/clk?jk=199c9d366637599c&bb=IIT-424uWMjZgUBy4ZYxGZisaxa1Tpti4SZeYmGBVzgE5VRUnGNojlAGtpRT8kweP1d7pWefuj1UMPbN45nZWISfNTK45yvQrZ-XmU-gjdDpayXWXNKUIr7XRwYqbyI2ru7Mo0qtCeAPDENs6pUXIA%3D%3D&xkcb=SoBB67M3t_-qd1T4Fh0AbzkdCdPP&fccid=52656c315552080c&vjs=3
5fd75994e8f26918,Salesforce Application Developer,Genedata,"Basel, BS",,https://ch.indeed.com/rc/clk?jk=5fd75994e8f26918&bb=IIT-424uWMjZgUBy4ZYxGdZtOa1yrYtsgjFhQMt9NekKMNZCEpbhIn9RmJG-CcQATUws7jywns0fn-dVXDyxplkFCwOe56K2kcnNbHdcC147OIanMrok24tjZ26k-amJegweuZdVl1w%3D&xkcb=SoDP67M3t_-qd1T4Fh0HbzkdCdPP&fccid=3e025c65dcbeb264&vjs=3
f5c8ba7ebd27a05f,Senior Cost Controller (m/f/d) - Life Science Construction,Linesight,"Remote in Basel, BS",,https://ch.indeed.com/rc/clk?jk=f5c8ba7ebd27a05f&bb=IIT-424uWMjZgUBy4ZYxGdZR_xEHLuqVTMToJgy5p8S_UkZWUjD6ifVYL19bQMkRhzYG7OuixdBzt6Mk98D0J4H4dp2auVwUufdCgtZJu8m4jIbugUKQa5b0_1snnaeG0JKm4A7xrR6yfGz7wHAO8A%3D%3D&xkcb=SoB767M3t_-qd1T4Fh0GbzkdCdPP&fccid=a56497dc14f7c3a0&vjs=3
c605de951c77fc74,Head of PT Business IT OT Architecture & Standardization,Roche,"Basel, BS",,https://ch.indeed.com/rc/clk?jk=c605de951c77fc74&bb=IIT-424uWMjZgUBy4ZYxGX9THybw4OzIqcToLWPpLh37KsPkCAMW7HZaTESgLwYKD-4r8xFtpTAIABSyNue_6_bQM8M1kYqjeFEZYIzI82gSoHzxYtcdZtsLjZi2hJ_9RP8ZH-sn94I%3D&xkcb=SoDm67M3t_-qd1T4Fh0FbzkdCdPP&fccid=bca1c8ed48c3b338&vjs=3
0b6a3948229c7d4a,Global HR & Compensation Data Analyst,ECOM Europe,"Pully, VD",,https://ch.indeed.com/rc/clk?jk=0b6a3948229c7d4a&bb=ez1BVGmanVrN1zDrDADL96_bmiMNQBA0H8hTZQHpJxIOvPniVhDdEzuX85W4C_qFWionJ30yX_YFUAAeszyGnUdxav5pFXQ-5Nedy8qsQ_zAfykCRFLrJlwe8QlUnxWP05Eg8tb0LqXe-ghT9v3mLA%3D%3D&xkcb=SoD267M3t_-o1TTCUx0LbzkdCdPP&fccid=81443d608bef73ee&vjs=3
71b99f91b78d9e87,Commercial Development Analyst Intern,Nestlé Professional,"Vevey, VD",,https://ch.indeed.com/rc/clk?jk=71b99f91b78d9e87&bb=ez1BVGmanVrN1zDrDADL96hUlkhfrwOwF_e-h1DTPVF2-EJ3DFAoC40PGjVPyoUMxNVIa7RAX57By8q6EzhEkwskMsOD_2UIhPYgJXWXT67h8dIGIMV6y7o51sQz2dOsGkKRbSV0GTo%3D&xkcb=SoBC67M3t_-o1TTCUx0KbzkdCdPP&fccid=bfdac90a7574b77c&vjs=3
05ab3859418876da,Analyst – Private Equity Funds & Co-investments,Debiopharm,"Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=05ab3859418876da&bb=ez1BVGmanVrN1zDrDADL9xHdWxWsQkVyrgwaRCTTjdh11QKEgBShiVCLGraZNRP881sqDwsR8Gz0Q-w8f3xzvnJ06h8rRyouLG9UxsqA5bc8dc0ckCkl90E5R_H1zyDkpLOjfhmyaX8%3D&xkcb=SoDf67M3t_-o1TTCUx0JbzkdCdPP&fccid=934672a4c009e73d&vjs=3
8db8316d2223197e,Senior Business Analyst,adesso Schweiz,"Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=8db8316d2223197e&bb=ez1BVGmanVrN1zDrDADL9xFzeLdIXAOHUeM2wC7nsumZtWh12fXZhkpqtsOWtU7VyxpoiLmh_PTkfCwpNqD8HV4Xt6xmQAtzlsE0b6Y_COqX9EGc8_z-Zbay338RHAaci08v4UGmtgGyTQkbvM1Vnw%3D%3D&xkcb=SoBr67M3t_-o1TTCUx0IbzkdCdPP&fccid=7cc1ac7380a31e5b&vjs=3
7ebb611ceacd38e9,Master Thesis / Internship : Leverage agentic workflows and LLMS for interactive process modeling,ELCA Informatique SA,"Pully, VD",,https://ch.indeed.com/rc/clk?jk=7ebb611ceacd38e9&bb=ez1BVGmanVrN1zDrDADL99IDRg2nsQZblp_3C04gxzbnIHjk-KL8GmtCcXqp-wGUUKvd7CCt5oZpDsPY68xXgvLAFWcMvtqtQfQjMte4DH5aTMMm0_lu2rcnWN5dgVtVWyhVBW6dYMB_0kx-QrdSNA%3D%3D&xkcb=SoDl67M3t_-o1TTCUx0PbzkdCdPP&fccid=4166c1cedc279c9f&vjs=3
76b828a038a0d872,"Spécialiste énergie, gestion énergétique et facturation (H/F/D)",Genossenschaft Migros Waadt,"Ecublens, VD",,https://ch.indeed.com/rc/clk?jk=76b828a038a0d872&bb=ez1BVGmanVrN1zDrDADL90IKm3daVur_P29SOQlW7dDLqhmVn9J32EiI7EQrrR1xzCyTpvJtwsgewWqYRXM2XrUpSVdSGfFbvbfbNCa16pYtz8ABBAlHeBKW1Gd2Y8whW9ZUYj-1AGY%3D&xkcb=SoBR67M3t_-o1TTCUx0ObzkdCdPP&fccid=3cd5cb7555ff5b56&vjs=3
cd254a403b033757,Senior Data Scientist & Product Owner,Swiss Medical Network,"1026 Echandens, VD",,https://ch.indeed.com/rc/clk?jk=cd254a403b033757&bb=ez1BVGmanVrN1zDrDADL9xpHrQWxrnVn48m_vQvbFEeAor6Bb9HPL--Ky9HvaAptxsnOBe1t_hN59EKplJBiM6ng1yBSo1pw0XSahjWDblR-QbMyi3JAtvaqSxZMxy3tPujHpPy8MeZBWcbiIweyfw%3D%3D&xkcb=SoDM67M3t_-o1TTCUx0NbzkdCdPP&fccid=e9d710a81dd381fe&vjs=3
3d9f189a2d198928,Data Analyst / Data Engineer (mission freelance),Sword Services,"1000 Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=3d9f189a2d198928&bb=ez1BVGmanVrN1zDrDADL96tKRJfuTyOsHA-SHL7LEr40CAsidFystURpMMyJRArEeVMJo9baeCjBZdhd9gE0SbXdI5toCs6rXM2SscFmZWwVvkwZkQnwoayipWPWtycWcTo_B7q3voYpWz6Al9Ghlw%3D%3D&xkcb=SoB467M3t_-o1TTCUx0MbzkdCdPP&fccid=571a25d3fcf0581e&vjs=3
4a644e4bce6b8a8c,Test Analyst,Sword Services,"1005 Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=4a644e4bce6b8a8c&bb=ez1BVGmanVrN1zDrDADL90LAuo1SbBtiiWsfzEQKEojM5ra-xCSV9HK-R-2CwpwYOY8SoAAraZisxUwkSA3jWVBCOIOagwhV7Q71duzHHO9BEcp8LX2nBJQHq6A80m94p6kwiR1QhTWX3WpVNSlYeg%3D%3D&xkcb=SoCR67M3t_-o1TTCUx0DbzkdCdPP&fccid=571a25d3fcf0581e&vjs=3
1b09cec118e159f0,Analyst - Private Equity Funds & Co-investments,Après-demain SA,"Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=1b09cec118e159f0&bb=ez1BVGmanVrN1zDrDADL96rGh3uVSGfvTH0Cee9NUhWn2CAEgrK1MFeVPtd6Kn10WOOWY57Xyudw2RZQ2noOdcNgzuxziLUJUgFqyVSlfJN48fJnJhr1VOrbx8-LN-Daef7REbyH2x0_tp52iNt74A%3D%3D&xkcb=SoAl67M3t_-o1TTCUx0CbzkdCdPP&fccid=895d662635e307a2&vjs=3
a16f98b4ab6fc46e,Développeur/ développeuse Senior Dynamics 365 (h/f/x) 80-100% à Lausanne,Vaudoise Assurances,"Lausanne, VD",,https://ch.indeed.com/rc/clk?jk=a16f98b4ab6fc46e&bb=ez1BVGmanVrN1zDrDADL902MJ2taUsd5EYTJ-fQ-x8XVk4qhew15JuNKjuQRhrcSyiY7M6GEcpR_w6iLr9QXu7c0ecqwaCTwCq-SbPx02AXtF6Hf431WBWKRGTe4_HzRatv_P1Wb77RiQ6TLf6ePjg%3D%3D&xkcb=SoC467M3t_-o1TTCUx0BbzkdCdPP&fccid=43d86b134517a65d&vjs=3
fbb9feadb3f96226,Data Analyst,Lombard Odier & Cie,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=fbb9feadb3f96226&bb=AqqX0YKHsQuSd67RjJ7Y3rdW9PmWKQbBjEGVxj-7_XPYniUa1Qr4UnSOyLF8lktdv_nGxebGExV4Ji_wIoLRddEwluhASYDIuMJessoghr7v6gwtTBVYqe_Hicy4bGXCXs_8mLzMW9k%3D&xkcb=SoCt67M3t_-oIlz4Ip0LbzkdCdPP&fccid=a08065a7813018a4&vjs=3
516b7ded17ff7a17,Merchandising Data Analyst,Kontoor Brands,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=516b7ded17ff7a17&bb=AqqX0YKHsQuSd67RjJ7Y3s75JBKlvejtAgioN1TvSI13Ry9Vsw1wnjkathc6RSdLEPURwZNPp-c1IyA69oS0CvazYp17VBnPUct-aA6wiE4HCQGZJtF-xOqpDHGPzGS-8jhJwcCoiuH5ZGpuvP3TvA%3D%3D&xkcb=SoAZ67M3t_-oIlz4Ip0KbzkdCdPP&fccid=2d27977a4d5e157e&vjs=3
8636a2e8adb2ab75,Data Analyst Intern,L'Occitane,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=8636a2e8adb2ab75&bb=AqqX0YKHsQuSd67RjJ7Y3sOMWRZwnKY6x0_eyikosstnpX6NRBVjDAWHVQ8ITrhYJqZtPc3RaDJtrAjYE4qshM92gpTCTjpOnV8uqhKL95ko1yYBpYV-DMdK0m8s26taV62PvdP-3Io%3D&xkcb=SoCE67M3t_-oIlz4Ip0JbzkdCdPP&fccid=63f22823c9fd6e73&vjs=3
8982c11a9b25a46c,Finance Analyst and Data Automation Intern/Officer (6 months contract),PICTET,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=8982c11a9b25a46c&bb=AqqX0YKHsQuSd67RjJ7Y3l8Vrd5f0mvm0b-DGR93Di3_0bRasbfghGiNW_BSnQR0B-ONUJWFx_-IjmWienMRuRi3k-NLE5FoV8zj5Be7lbjud3z66sWuJoT1r-Zf7Kn4d1NyUgVQIRY%3D&xkcb=SoAw67M3t_-oIlz4Ip0IbzkdCdPP&fccid=4584d16ef67bebe4&vjs=3
e15f22fe2599d230,Trade Regulatory Data Analyst Intern,United Nations,"1211 Geneva, GE",,https://ch.indeed.com/rc/clk?jk=e15f22fe2599d230&bb=AqqX0YKHsQuSd67RjJ7Y3sg6RZxvz9F1UiHD0y-rDRvHnicsCChGy8eCBRGAwiw6jdoEn1RqMv1CAlWIgyGzbjTrl7xTppmPmvQkP3M863t1SGb0IXVEkwJEIqraFArRiso9l4i_vjE%3D&xkcb=SoC-67M3t_-oIlz4Ip0PbzkdCdPP&fccid=65ae769cb89830ec&vjs=3
b22b4d0552024588,Financial Analyst,SonarSource,"Remote in Geneva, GE",,https://ch.indeed.com/rc/clk?jk=b22b4d0552024588&bb=AqqX0YKHsQuSd67RjJ7Y3me4EXkWn7ApzPMHFE-XvRJWPNXrnxz0jppqtxQ8lai_LgT0jsbRUfYRz1HShkK2mb2KIR33t8r0el5w-aLtgd39i-nUJZGpwsog-J1_FIO5oFQFzlW4xneuwZ2U1IQcqw%3D%3D&xkcb=SoAK67M3t_-oIlz4Ip0ObzkdCdPP&fccid=d11aab0a5c705691&vjs=3
f6e8b64f0ebd00e1,"Trading Analyst Intern, Inflation",Garda Capital Partners,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=f6e8b64f0ebd00e1&bb=AqqX0YKHsQuSd67RjJ7Y3jmDGwSMvoG30AadxPGNHwcDYgcl0iZUC5IMdwIfIS9z6XvVNa6NpZfGBaySltm6C7COJNYSCRyXU9BSJ4jJNFrN1ZoJgxcHdXa81hHDywG84rzLOXxood7YCB6KMklQQA%3D%3D&xkcb=SoCX67M3t_-oIlz4Ip0NbzkdCdPP&fccid=242b2811844a3430&vjs=3
fa55927659dcdbb9,Business analyst,Cognitechs SA,"1228 Plan-les-Ouates, GE",,https://ch.indeed.com/rc/clk?jk=fa55927659dcdbb9&bb=AqqX0YKHsQuSd67RjJ7Y3qc1tFIwKfQ3krh_KWdb_O9qliODTd43LDfEXwxsSSrWNKEqCMG_y2UoXn1VZtcGoV_fNKF06DtgMWbz30JqFmnF6Mn3bLI281EJemi27y4RECGZd6MVnSEYRqR92QQRrA%3D%3D&xkcb=SoAj67M3t_-oIlz4Ip0MbzkdCdPP&fccid=d292b4580ca10b38&vjs=3
a85c9fae993054bc,Trade Regulatory Data Analyst Intern,International Trade Centre (ITC),"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=a85c9fae993054bc&bb=AqqX0YKHsQuSd67RjJ7Y3vr50lCphywvpQRE-yKGvYXXDsEig9dLxAASiXEoBiae58O2qrUqJwPNhOjC9xn1AlFcx8vUgKq3uzSbvemywgPxTq8TqP3hIcZ5zTXWCZ9vPVjWHHarGPM%3D&xkcb=SoDK67M3t_-oIlz4Ip0DbzkdCdPP&fccid=bd50c5ef77ca8097&vjs=3
cb65222043826066,Business Analyst SECLI,"UNION BANCAIRE PRIVÉE, UBP SA","Geneva, GE",,https://ch.indeed.com/rc/clk?jk=cb65222043826066&bb=AqqX0YKHsQuSd67RjJ7Y3jZIGzC4ZlGudO3Ns_o-vTBrER00fsUaItZ2pIx9nfAx4nXhMHIUhLbbI36wAkstDK55qkpICboC1l6H8Cbze_DUGO39Pngs4oktnsMnKRf_cGI1S6Sf8htqYInvRnPEgg%3D%3D&xkcb=SoB-67M3t_-oIlz4Ip0CbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
a6be4c4b187388e0,Equity Research Team Support,Lombard Odier & Cie,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=a6be4c4b187388e0&bb=AqqX0YKHsQuSd67RjJ7Y3k-FL8WC-8fx097dxXWA9KE8vDF8G0Nr0lHSyGdKvkZ9TouZzzZGUJZhHqb_iahB5BPPgVLg8dwcETWLgyJbYTWWXK9jY610yfxK-uZ6tPMyXU02mMpvMxE%3D&xkcb=SoDj67M3t_-oIlz4Ip0BbzkdCdPP&fccid=a08065a7813018a4&vjs=3
c92e127ba93a9f30,2026 | EMEA | Geneva | Wealth Management | Summer Analyst,Goldman Sachs,"1204 Geneva, GE",,https://ch.indeed.com/rc/clk?jk=c92e127ba93a9f30&bb=AqqX0YKHsQuSd67RjJ7Y3tf47ksPnv_jOjOcYPBYsGjtnJL8o5VAt1opaOs6wtvnizlOJs2x1TaNjYKK0E0w45eiUWwKMIa1LhwuU89Sm2sTCtbh-bcLUbg3ANxxAlKAeDGKsq0s7q4%3D&xkcb=SoBX67M3t_-oIlz4Ip0AbzkdCdPP&fccid=16a97ed26c75bf2d&vjs=3
1e88a74f4642d52f,Expert Data Engineer,Orange Business,"Hybrid work in Meyrin, GE",,https://ch.indeed.com/rc/clk?jk=1e88a74f4642d52f&bb=AqqX0YKHsQuSd67RjJ7Y3qi16NoFJLRvthd7FwvrvPVm0H8RoBIw4UghKDAwHsZbCGnIy_6TU6nvnZJ7qVFSIHZeNdIf_gwofBeNALcPGPo-E-Lk-UbcbHWJhI87mKvBUkkrHfzGkYwA5RchQ-lHiQ%3D%3D&xkcb=SoDZ67M3t_-oIlz4Ip0HbzkdCdPP&fccid=24d2bacb9e5b24ee&vjs=3
a8736a6a0df45b6a,Business Analyst – IT Integrations,MSC Mediterranean Shipping Company S.A.,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=a8736a6a0df45b6a&bb=AqqX0YKHsQuSd67RjJ7Y3tf47ksPnv_j0RiKyI8dfNPWsSQ5x8Utxj45ByBVvmorkRuEn0xHsL2I_x-wSgO5vSYtyy_9cRt600E-fuVSupDv6pjRnYHhvrzTSrByIGwmxu0mh9KJPC1LpP-hkSsCFg%3D%3D&xkcb=SoBt67M3t_-oIlz4Ip0GbzkdCdPP&fccid=781cfd2919354e3e&vjs=3
86415469a7ef482a,Business Analyst - Platform (M/F/X),Deutsche Bank,"Geneva, GE",,https://ch.indeed.com/rc/clk?jk=86415469a7ef482a&bb=AqqX0YKHsQuSd67RjJ7Y3tCz1kNd-bjSQTObpkEJYPekLJo09kqbHQDdUcP2WFtTWS5wx3EQjMwDFqobK4Y6neAj7zW5JEFKtLMw3Yd42li__FckWJ9BL3ZJrv2iEAvf-DdXyUmlizI%3D&xkcb=SoBE67M3t_-oIlz4Ip0EbzkdCdPP&fccid=f1d8e147024abb3f&vjs=3
c69bfaff20a455be,"Member of Technical Staff, Data Research Engineer",Microsoft,"8038 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=c69bfaff20a455be&bb=2caHnQnUWrwKuGWF7dWA0qxExTbJr-pjhc-l1ER-41EXt04XG1gXH7iAKhYBMSSqBu9row050ec9pnFnvzurMtTKscHtrPm7DGdKC4zx0u4a2FWXQzXW73fa9wbMUCiilQR6rUdG0i4%3D&xkcb=SoB567M3t_-mu8zCUx0LbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
f76a6b4e08e0dbf1,Data Engineer (alle),Migros Bank,"Remote in 8304 Wallisellen, ZH",,https://ch.indeed.com/rc/clk?jk=f76a6b4e08e0dbf1&bb=2caHnQnUWrwKuGWF7dWA0nt4xVLW1o2turqKySpAwuTWU1AD_yqE81WEo1nPhOzC3TS6kKY-M6QRgRlmPVmHe236yeGoyaFfqHTHzHlyEYa881QcF-FBdYBg4ZVclzhHknD5_cxguGx4IFtM7KnjQg%3D%3D&xkcb=SoDN67M3t_-mu8zCUx0KbzkdCdPP&fccid=a4f0984dd72de024&vjs=3
04dd9d8804fc26a6,"Data Engineer (m/w/d), 80-100%, Wallisellen",Sonepar,"8304 Wallisellen, ZH",,https://ch.indeed.com/rc/clk?jk=04dd9d8804fc26a6&bb=2caHnQnUWrwKuGWF7dWA0m2H5bWHzYzgHoLrU0My_l8dzZRAEJZ7LM6iFD7y6CjMAUr-pdj0StQ3NfxJlncC2EpWrq2Kc2tEJZLqRU9-PO2ryJkqG0gQuiht3ah91KVasfCsK2MsR0NwUZ3mGyOibg%3D%3D&xkcb=SoBQ67M3t_-mu8zCUx0JbzkdCdPP&fccid=1529cefeebf96661&vjs=3
f3b1697f90aed8ab,Data Analytics Engineer - Visualisierung (w/m/d),Migros-Genossenschafts-Bund,"8005 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=f3b1697f90aed8ab&bb=2caHnQnUWrwKuGWF7dWA0uj3wRkD8a66EyGdjAVikL4NNf1_RHWNGHc1LE-88WMT59GhuIL77fCKFj_pAUWcPRHAkdjOeEazpbtH3hH36bkO0X7l_aZmPT4-F4OGKco-b1Zg64B4fupRRrH2PrzDyw%3D%3D&xkcb=SoDk67M3t_-mu8zCUx0IbzkdCdPP&fccid=3cd5cb7555ff5b56&vjs=3
373ea22934eeee87,Azure Data Engineer | Swizerland,Acquism,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=373ea22934eeee87&bb=2caHnQnUWrwKuGWF7dWA0rMdQQZczqGY1D0s-AnqWxB43ZnKWApER3zXovLkjqFJ7oqXcp9ufG2lz9i2nMFzloSxoDJFaP5OKg9kwcpVIUvfl3ShNxPIJzO_fs2iYqWE1T6KzLCIbcFoO3tDStwwRA%3D%3D&xkcb=SoBq67M3t_-mu8zCUx0PbzkdCdPP&fccid=0b512bb6c2aa67c3&vjs=3
bef3217335c3ff99,Data Engineer (m/f/d),mimacom,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=bef3217335c3ff99&bb=2caHnQnUWrwKuGWF7dWA0j0fv3hgLJ3ty7_LG5oYWUSbI3q3gncZQKT9u4IJ9VDxReyo7H9nPU_1Xsjc740ga-0tuumh4nk537SVjPlHT6Vj-XTJv4cDiLra87fZ8vO0u_fjg7uqj90497AbyQ5tCQ%3D%3D&xkcb=SoDe67M3t_-mu8zCUx0ObzkdCdPP&fccid=05491b32c8623aa0&vjs=3
e4d7301fd1fd26eb,Data & Software Engineer,Apple,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=e4d7301fd1fd26eb&bb=2caHnQnUWrwKuGWF7dWA0rA5v4LR2cnwzEfxyXdHyDzBN6fgA5QWi5eAnru4EIjKlNgKxAK4RgY993us42EJPVEuTHWS93ZodN9B8DKqks2UWsT0XQ7xZLHAkLms1ENxYMeIGQa7aww%3D&xkcb=SoBD67M3t_-mu8zCUx0NbzkdCdPP&fccid=c1099851e9794854&vjs=3
085da59f14f75d42,Data Engineer,‍Acosom GmbH,"Pfäffikon, ZH",,https://ch.indeed.com/rc/clk?jk=085da59f14f75d42&bb=2caHnQnUWrwKuGWF7dWA0pGZUz09MPFOf9CdEX643-NaCmB7SP_psUzHiEOliDvjHJqD2q99Hq4TQXOnOybNzhCARbFfABcaijRgG2GjJMeW-u2dbr1nGu2fuzoTUVLq93GtITxc1pZ75aOdpDEfrg%3D%3D&xkcb=SoD367M3t_-mu8zCUx0MbzkdCdPP&fccid=f8f88b65cee3bc15&vjs=3
c59fb99766ef62b8,Data Scientist,Albatross AI,"Remote in Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=c59fb99766ef62b8&bb=2caHnQnUWrwKuGWF7dWA0rQ79CSoccp-mZ4GBQtRyIC8_vLpPkyEdNuacYRTdDoCxJxbCmnJt059Smblcw5YhcrIOsDFcK-kFrDdlrMf0fyYeiwo3rYk5ZnLiJlEV82OmFA4_BonP7FaTqCOlQysDQ%3D%3D&xkcb=SoAe67M3t_-mu8zCUx0DbzkdCdPP&fccid=ea9743decd41663c&vjs=3
054fcb9655964f57,Senior Data Engineer (A),Bosshard & Partner Unternehmensberatung AG,"Remote in Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=054fcb9655964f57&bb=2caHnQnUWrwKuGWF7dWA0l4WLMSKN3zQm3w-03VpeEqS3aHi_fpTbbUyabQfUUBZIJ21CncojRvz9Jalk7SNPbLI5gHsbwisSF0oqwWcvrunyYD9rxHWVnTKkL-58VNEc9K-ytVLSGnGirG3vZye9A%3D%3D&xkcb=SoCq67M3t_-mu8zCUx0CbzkdCdPP&fccid=a081694225ec6b2a&vjs=3
ba8a9a1a99cf02c2,Senior Data Platform Engineer,"EPAM Systems, Inc.","Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=ba8a9a1a99cf02c2&bb=2caHnQnUWrwKuGWF7dWA0tHg079R_4wfPZz7OjOdh8AylDLlP8lZ8hPMZK0M0lW8CMU_DEHsRgCgWh_dHrhFNfXFM8VPUk5_yRc-44b0xfCZvNKxWsFyaDquDU8oGEDPSqtGvAIQcJrwCZB5xtFvdA%3D%3D&xkcb=SoA367M3t_-mu8zCUx0BbzkdCdPP&fccid=532afac41b2663f7&vjs=3
08931fcd7ddfbee3,Trainee within Data & Analytics Office,SCOR,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=08931fcd7ddfbee3&bb=2caHnQnUWrwKuGWF7dWA0p0-GgMhfTR5Ohw_jFvLhu804zHUCkLcz_xmGTZxqVfpNUA1-Gobdib8gGP-TNLMoRLE7yArXm6oNpXT_OHHEiuV5-CcjYjGldtT0jKzQu5AFVanFEOi3fMVtKiLBcqyTQ%3D%3D&xkcb=SoCD67M3t_-mu8zCUx0AbzkdCdPP&fccid=9c88d6c072287f24&vjs=3
dc0e25899373d4df,Senior Data Integration Engineer 100% (f/m/d) - (Contract through our external payroll partner with immediate start for 12 months with possible extension),Julius Baer,"8048 Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=dc0e25899373d4df&bb=2caHnQnUWrwKuGWF7dWA0m2H5bWHzYzggXPuQZK6pNQV-8JLnA9EUXw7IZy22O6e0d0vX8LYj07-w0520X17V_YrI9C5mD4VkpIPCOYOzz1Mk37-vGDpGBfqJfQ_CDF0MwYEMO8hjz5xHSjCVgJFyg%3D%3D&xkcb=SoAN67M3t_-mu8zCUx0HbzkdCdPP&fccid=4b4a74e3287b644a&vjs=3
5b8fc119fcaba281,Analytics Engineer - Logistik (w/m/d),Digitec Galaxus AG,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=5b8fc119fcaba281&bb=2caHnQnUWrwKuGWF7dWA0g2Jze_CiN9LtNlu5ahMHKDf6TXOK7lM0Ai6z6k2HFbMSZ-zmJPI0NVEmuTWRMxCONC6M3cJHLbb45EV4SXyk1xwXa25T8iijGDBfdvXQko1Ax4SgazvN9ixSiTKJRxK0g%3D%3D&xkcb=SoC567M3t_-mu8zCUx0GbzkdCdPP&fccid=eb4f8f848ee66581&vjs=3
4724fdaba6ce144f,Data Engineer,AKROS,"Zürich, ZH",,https://ch.indeed.com/rc/clk?jk=4724fdaba6ce144f&bb=2caHnQnUWrwKuGWF7dWA0g8tjIfnJqNCbebsnbPz62BkgWHO6KSjQQA2VquOH9Vf4CYrve4etYvv8pjQWOctwqxAupWgwZ01LB-rQlYPrzyOeSn3O9XCXRZRhTwNmZc4ASHmOviCyPpLyQCkcAdZ9A%3D%3D&xkcb=SoAk67M3t_-mu8zCUx0FbzkdCdPP&fccid=84d367e3505c0b4f&vjs=3
fc1442a4989c9880,Data Engineer,Nestlé,"Konolfingen, BE",,https://ch.indeed.com/rc/clk?jk=fc1442a4989c9880&bb=FVS9FP6cofYrv2ud-tkB48-Hausprxh_vkjAaWuX45xRknRhm0f9gErYQFXDejWIzLBIhxot_8JdjdvLNFaQ5cFGOCYfAvMxsJfVzxK7jtg2OH3D1y34pnD_GO19TnpmsVZojPRM3Hw%3D&xkcb=SoDD67M3t_-lT4T5TJ0LbzkdCdPP&fccid=bfdac90a7574b77c&vjs=3
091a6f7310c179b7,Data Engineer (a),AdNovum,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=091a6f7310c179b7&bb=FVS9FP6cofYrv2ud-tkB4102x49ArC1qu8-0w_c2c7beN3DoEGdz2CCJgKkEhefJvT5OH-duZsDM4Hdx5FvLmp9euVm2KbCUUjtRfxhRyH0diWF5Pr1Awo7jb-CBUJjRuDsl1hXWCXoPbGtWSqzPQQ%3D%3D&xkcb=SoB367M3t_-lT4T5TJ0KbzkdCdPP&fccid=f41405d7054e617a&vjs=3
c6913ba2be9ff116,Data Engineer (w/m) 80%-100%,Galenica AG,"Bern, BE",,https://ch.indeed.com/rc/clk?jk=c6913ba2be9ff116&bb=FVS9FP6cofYrv2ud-tkB49VY8-VF25Us2nz33O_TnbYb-dDVp2mU0Xo9MVxwwNe2BusMXY7CPoKbz7m8q1H-LA5-HnmotBxegvCu_yu88UIhpvoJ4JytrSRpEvuOznMEldcumHJHP4wn7ALi1wCF5g%3D%3D&xkcb=SoDq67M3t_-lT4T5TJ0JbzkdCdPP&fccid=fecd5057327fba26&vjs=3
